date,state,district,pincode,age_0_5,age_5_17,age_18_greater
25-11-2025,Telangana,Hyderabad,500020,6,0,0
25-11-2025,Telangana,Hyderabad,500023,7,2,0
25-11-2025,Telangana,Hyderabad,500024,2,0,0
25-11-2025,Telangana,Hyderabad,500027,4,1,0
25-11-2025,Telangana,Hyderabad,500034,6,1,1
25-11-2025,Telangana,Hyderabad,500038,3,1,0
25-11-2025,Telangana,Hyderabad,500044,3,0,0
25-11-2025,Telangana,Hyderabad,500045,8,1,0
25-11-2025,Telangana,Hyderabad,500054,8,0,0
25-11-2025,Telangana,Hyderabad,500058,2,0,0
25-11-2025,Telangana,Hyderabad,500067,1,0,0
25-11-2025,Telangana,Hyderabad,500072,3,0,0
25-11-2025,Telangana,Hyderabad,500073,1,0,0
25-11-2025,Telangana,Hyderabad,500093,1,0,0
19-11-2025,Telangana,Hyderabad,500002,20,1,1
19-11-2025,Telangana,Hyderabad,500006,20,3,0
19-11-2025,Telangana,Hyderabad,500012,2,0,0
19-11-2025,Telangana,Hyderabad,500013,15,2,0
19-11-2025,Telangana,Hyderabad,500016,2,2,0
19-11-2025,Telangana,Hyderabad,500020,8,0,0
19-11-2025,Telangana,Hyderabad,500045,12,3,0
19-11-2025,Telangana,Hyderabad,500081,1,0,0
15-12-2025,Telangana,Hyderabad,500001,7,4,0
15-12-2025,Telangana,Hyderabad,500004,7,3,0
15-12-2025,Telangana,Hyderabad,500007,4,0,0
15-12-2025,Telangana,Hyderabad,500010,1,0,0
15-12-2025,Telangana,Hyderabad,500011,9,4,0
15-12-2025,Telangana,Hyderabad,500013,13,1,3
15-12-2025,Telangana,Hyderabad,500028,24,4,0
15-12-2025,Telangana,Hyderabad,500033,1,0,0
15-12-2025,Telangana,Hyderabad,500036,5,0,0
15-12-2025,Telangana,Hyderabad,500040,4,4,0
15-12-2025,Telangana,Hyderabad,500045,9,1,0
15-12-2025,Telangana,Hyderabad,500049,3,0,0
15-12-2025,Telangana,Hyderabad,500065,3,0,0
15-12-2025,Telangana,Hyderabad,500067,2,0,0
15-12-2025,Telangana,Hyderabad,500096,3,0,0
21-12-2025,Telangana,Hyderabad,500006,5,0,0
21-12-2025,Telangana,Hyderabad,500010,1,0,0
21-12-2025,Telangana,Hyderabad,500028,4,0,0
21-12-2025,Telangana,Hyderabad,500078,1,0,0
22-12-2025,Telangana,Hyderabad,500024,6,0,0
22-12-2025,Telangana,Hyderabad,500025,1,0,0
22-12-2025,Telangana,Hyderabad,500027,8,0,0
22-12-2025,Telangana,Hyderabad,500028,24,0,0
22-12-2025,Telangana,Hyderabad,500029,2,0,0
22-12-2025,Telangana,Hyderabad,500036,10,0,0
22-12-2025,Telangana,Hyderabad,500038,8,0,0
22-12-2025,Telangana,Hyderabad,500057,2,0,0
22-12-2025,Telangana,Hyderabad,500059,23,1,0
22-12-2025,Telangana,Hyderabad,500061,10,0,0
22-12-2025,Telangana,Hyderabad,500062,8,0,0
22-12-2025,Telangana,Hyderabad,500063,1,0,0
22-12-2025,Telangana,Hyderabad,500067,4,0,0
22-12-2025,Telangana,Hyderabad,500081,2,0,0
22-12-2025,Telangana,Hyderabad,500091,1,0,0
22-12-2025,Telangana,Hyderabad,500095,1,0,0
24-12-2025,Telangana,Hyderabad,500001,5,0,3
24-12-2025,Telangana,Hyderabad,500005,21,1,1
24-12-2025,Telangana,Hyderabad,500027,1,0,0
24-12-2025,Telangana,Hyderabad,500029,2,1,1
24-12-2025,Telangana,Hyderabad,500034,5,1,4
24-12-2025,Telangana,Hyderabad,500036,4,1,2
24-12-2025,Telangana,Hyderabad,500042,2,0,0
24-12-2025,Telangana,Hyderabad,500050,2,0,0
24-12-2025,Telangana,Hyderabad,500054,1,0,0
24-12-2025,Telangana,Hyderabad,500058,1,0,0
23-12-2025,Telangana,Hyderabad,500002,8,0,0
23-12-2025,Telangana,Hyderabad,500003,4,0,0
23-12-2025,Telangana,Hyderabad,500007,1,0,0
23-12-2025,Telangana,Hyderabad,500008,19,0,0
23-12-2025,Telangana,Hyderabad,500009,2,0,0
23-12-2025,Telangana,Hyderabad,500013,10,0,0
23-12-2025,Telangana,Hyderabad,500015,5,0,0
23-12-2025,Telangana,Hyderabad,500017,3,0,0
23-12-2025,Telangana,Hyderabad,500023,20,0,0
23-12-2025,Telangana,Hyderabad,500026,3,0,0
23-12-2025,Telangana,Hyderabad,500031,1,0,0
23-12-2025,Telangana,Hyderabad,500036,5,0,0
23-12-2025,Telangana,Hyderabad,500064,11,0,0
23-12-2025,Telangana,Hyderabad,500072,3,0,0
26-12-2025,Telangana,Hyderabad,500003,1,1,0
26-12-2025,Telangana,Hyderabad,500006,3,0,0
26-12-2025,Telangana,Hyderabad,500020,1,1,0
26-12-2025,Telangana,Hyderabad,500064,6,2,0
25-12-2025,Telangana,Hyderabad,500001,1,4,0
25-12-2025,Telangana,Hyderabad,500002,3,3,0
25-12-2025,Telangana,Hyderabad,500020,1,1,0
25-12-2025,Telangana,Hyderabad,500027,1,1,0
25-12-2025,Telangana,Hyderabad,500036,3,1,0
25-12-2025,Telangana,Hyderabad,500058,0,1,0
25-12-2025,Telangana,Hyderabad,500072,2,0,0
25-12-2025,Telangana,Hyderabad,500082,1,0,0
28-12-2025,Telangana,Hyderabad,500007,1,0,0
28-12-2025,Telangana,Hyderabad,500018,0,1,0
28-12-2025,Telangana,Hyderabad,500036,2,1,0
28-12-2025,Telangana,Hyderabad,500042,1,0,0
28-12-2025,Telangana,Hyderabad,500058,1,0,0
28-12-2025,Telangana,Hyderabad,500063,1,0,0
28-12-2025,Telangana,Hyderabad,500065,1,0,0
27-12-2025,Telangana,Hyderabad,500024,2,0,0
27-12-2025,Telangana,Hyderabad,500026,0,0,1
27-12-2025,Telangana,Hyderabad,500027,1,0,0
27-12-2025,Telangana,Hyderabad,500028,2,0,0
27-12-2025,Telangana,Hyderabad,500034,0,1,0
27-12-2025,Telangana,Hyderabad,500057,0,0,1
27-12-2025,Telangana,Hyderabad,500064,2,1,0
27-12-2025,Telangana,Hyderabad,500072,3,0,0
27-12-2025,Telangana,Hyderabad,500082,0,0,1
31-12-2025,Telangana,Hyderabad,500009,1,0,0
31-12-2025,Telangana,Hyderabad,500013,15,6,0
31-12-2025,Telangana,Hyderabad,500025,2,0,0
31-12-2025,Telangana,Hyderabad,500049,1,0,0
31-12-2025,Telangana,Hyderabad,500053,31,13,1
31-12-2025,Telangana,Hyderabad,500059,9,8,0
31-12-2025,Telangana,Hyderabad,500065,5,1,0
31-12-2025,Telangana,Hyderabad,500072,1,2,0
31-12-2025,Telangana,Hyderabad,500080,4,3,0
29-12-2025,Telangana,Hyderabad,500004,5,1,0
29-12-2025,Telangana,Hyderabad,500006,6,1,1
29-12-2025,Telangana,Hyderabad,500017,1,0,0
29-12-2025,Telangana,Hyderabad,500023,10,2,0
29-12-2025,Telangana,Hyderabad,500024,2,0,0
29-12-2025,Telangana,Hyderabad,500026,2,0,0
29-12-2025,Telangana,Hyderabad,500059,5,1,0
29-12-2025,Telangana,Hyderabad,500094,1,3,0
29-12-2025,Telangana,Hyderabad,500096,0,1,0
01-01-2026,Telangana,Hyderabad,500001,14,6,0
01-01-2026,Telangana,Hyderabad,500004,8,1,0
01-01-2026,Telangana,Hyderabad,500008,30,9,0
01-01-2026,Telangana,Hyderabad,500018,7,5,0
01-01-2026,Telangana,Hyderabad,500020,9,2,0
01-01-2026,Telangana,Hyderabad,500049,4,2,0
01-01-2026,Telangana,Hyderabad,500054,6,0,0
01-01-2026,Telangana,Hyderabad,500057,3,0,0
01-01-2026,Telangana,Hyderabad,500059,17,9,0
01-01-2026,Telangana,Hyderabad,500062,2,1,0
02-01-2026,Telangana,Hyderabad,500002,10,0,0
02-01-2026,Telangana,Hyderabad,500006,4,2,0
02-01-2026,Telangana,Hyderabad,500012,1,0,0
02-01-2026,Telangana,Hyderabad,500016,1,1,0
02-01-2026,Telangana,Hyderabad,500028,6,3,1
02-01-2026,Telangana,Hyderabad,500033,1,0,0
02-01-2026,Telangana,Hyderabad,500034,0,3,2
03-01-2026,Telangana,Hyderabad,500018,0,2,0
03-01-2026,Telangana,Hyderabad,500023,0,1,0
03-01-2026,Telangana,Hyderabad,500028,0,2,0
03-01-2026,Telangana,Hyderabad,500082,0,2,0
09-06-2025,Telangana,Hyderabad,500005,5,1,0
09-06-2025,Telangana,Hyderabad,500016,0,1,0
09-06-2025,Telangana,Hyderabad,500023,12,1,0
09-06-2025,Telangana,Hyderabad,500027,0,3,1
09-06-2025,Telangana,Hyderabad,500028,8,2,1
09-06-2025,Telangana,Hyderabad,500029,1,2,0
09-06-2025,Telangana,Hyderabad,500042,1,0,0
09-06-2025,Telangana,Hyderabad,500045,3,2,1
09-06-2025,Telangana,Hyderabad,500055,1,1,0
09-06-2025,Telangana,Hyderabad,500061,1,1,0
11-06-2025,Telangana,Hyderabad,500009,1,1,0
11-06-2025,Telangana,Hyderabad,500013,10,2,0
11-06-2025,Telangana,Hyderabad,500026,3,4,1
11-06-2025,Telangana,Hyderabad,500029,1,1,0
11-06-2025,Telangana,Hyderabad,500038,1,0,0
11-06-2025,Telangana,Hyderabad,500053,17,9,0
11-06-2025,Telangana,Hyderabad,500058,3,1,0
11-06-2025,Telangana,Hyderabad,500067,1,5,0
11-06-2025,Telangana,Hyderabad,500078,1,0,0
10-06-2025,Telangana,Hyderabad,500003,3,2,0
10-06-2025,Telangana,Hyderabad,500006,12,2,0
10-06-2025,Telangana,Hyderabad,500007,3,0,0
10-06-2025,Telangana,Hyderabad,500016,1,1,0
10-06-2025,Telangana,Hyderabad,500033,1,0,0
10-06-2025,Telangana,Hyderabad,500049,3,2,0
10-06-2025,Telangana,Hyderabad,500050,1,1,0
10-06-2025,Telangana,Hyderabad,500064,11,4,0
10-06-2025,Telangana,Hyderabad,500091,1,2,0
12-06-2025,Telangana,Hyderabad,500025,1,0,0
12-06-2025,Telangana,Hyderabad,500028,6,8,1
12-06-2025,Telangana,Hyderabad,500044,1,0,1
12-06-2025,Telangana,Hyderabad,500057,2,0,0
12-06-2025,Telangana,Hyderabad,500059,8,0,0
12-06-2025,Telangana,Hyderabad,500080,1,0,0
12-06-2025,Telangana,Hyderabad,500082,2,1,0
13-06-2025,Telangana,Hyderabad,500010,1,3,0
13-06-2025,Telangana,Hyderabad,500015,1,1,0
13-06-2025,Telangana,Hyderabad,500058,1,3,0
13-06-2025,Telangana,Hyderabad,500067,1,0,0
13-06-2025,Telangana,Hyderabad,500072,2,0,0
13-06-2025,Telangana,Hyderabad,500080,0,1,0
13-06-2025,Telangana,Hyderabad,500087,1,0,0
14-06-2025,Telangana,Hyderabad,500004,2,1,0
14-06-2025,Telangana,Hyderabad,500013,9,3,1
14-06-2025,Telangana,Hyderabad,500018,4,4,0
14-06-2025,Telangana,Hyderabad,500024,1,6,1
14-06-2025,Telangana,Hyderabad,500038,1,0,0
14-06-2025,Telangana,Hyderabad,500040,1,0,0
14-06-2025,Telangana,Hyderabad,500045,4,1,0
14-06-2025,Telangana,Hyderabad,500049,0,1,0
14-06-2025,Telangana,Hyderabad,500057,0,1,0
14-06-2025,Telangana,Hyderabad,500059,8,0,1
15-06-2025,Telangana,Hyderabad,500002,1,0,0
15-06-2025,Telangana,Hyderabad,500044,1,0,0
15-06-2025,Telangana,Hyderabad,500053,4,4,0
17-06-2025,Telangana,Hyderabad,500004,6,5,1
17-06-2025,Telangana,Hyderabad,500012,5,2,0
17-06-2025,Telangana,Hyderabad,500054,1,0,0
17-06-2025,Telangana,Hyderabad,500067,4,0,0
17-06-2025,Telangana,Hyderabad,500096,2,3,0
16-06-2025,Telangana,Hyderabad,500004,2,0,2
16-06-2025,Telangana,Hyderabad,500009,1,2,0
16-06-2025,Telangana,Hyderabad,500012,3,3,0
16-06-2025,Telangana,Hyderabad,500024,1,5,0
16-06-2025,Telangana,Hyderabad,500054,1,1,0
16-06-2025,Telangana,Hyderabad,500094,0,1,0
16-06-2025,Telangana,Hyderabad,500096,2,0,1
18-06-2025,Telangana,Hyderabad,500001,4,2,0
18-06-2025,Telangana,Hyderabad,500005,2,2,0
18-06-2025,Telangana,Hyderabad,500006,5,2,0
18-06-2025,Telangana,Hyderabad,500008,3,4,0
18-06-2025,Telangana,Hyderabad,500009,1,0,0
18-06-2025,Telangana,Hyderabad,500011,2,1,0
18-06-2025,Telangana,Hyderabad,500015,1,0,0
18-06-2025,Telangana,Hyderabad,500016,1,0,0
18-06-2025,Telangana,Hyderabad,500036,5,3,0
18-06-2025,Telangana,Hyderabad,500042,1,0,0
18-06-2025,Telangana,Hyderabad,500044,3,0,0
19-06-2025,Telangana,Hyderabad,500008,14,7,0
19-06-2025,Telangana,Hyderabad,500029,2,1,0
19-06-2025,Telangana,Hyderabad,500044,0,1,0
19-06-2025,Telangana,Hyderabad,500045,5,4,0
19-06-2025,Telangana,Hyderabad,500053,16,5,1
19-06-2025,Telangana,Hyderabad,500067,2,1,0
